24526	今天很温暖，不是吗？	今天很溫暖，不是嗎？	jīntiān hěn wēnnuǎn ， bùshì mǎ ？	Very warm today, is not it?
24527	我听见他下楼的声音。	我聽見他下樓的聲音。	wǒ tīngjiàn tā xiàlóu de shēngyīn 。	I heard him coming downstairs.
24528	我只花了三美元。	我隻花瞭三美元。	wǒ zhīhuā le sān měiyuán 。	I just spent three dollars.
24529	请给我一杯茶。	請給我一杯茶。	qǐnggěi wǒ yībēi chá 。	I'd like some tea, please.
24530	我的祖父来自大坂。	我的祖父來自大阪。	wǒ de zǔfù láizì dàbǎn 。	My grandfather from Osaka.
24531	我记得我在某个地方见过她。	我記得我在某個地方見過她。	wǒ jìde wǒ zài mǒuge dìfāng jiànguò tā 。	I remember when I've seen her somewhere.
24532	我的叔叔从来不写信。	我的叔叔從來不寫信。	wǒ de shūshu cóngláibù xiěxìn 。	My uncle never wrote.
24533	我不在乎炎热的天气。	我不在乎炎熱的天氣。	wǒ bùzàihu yánrè de tiānqì 。	I do not care about the hot weather.
24534	我哥哥成了一名工程师。	我哥哥成瞭一名工程師。	wǒ gēge chéng le yīmíng gōngchéngshī 。	My brother became an engineer.
24535	我需要一些好的忠告。	我需要一些好的忠告。	wǒ xūyào yīxiē hào de zhōnggào 。	I need some good advice.
24536	我姐姐的名字是Patricia。	我姐姐的名字是Patricia。	wǒ jiějie de míngzì shì patricia 。	My sister's name is Patricia.
24537	我可以看看你的护照吗？	我可以看看你的護照嗎？	wǒ kěyǐ kànkan nǐ de hùzhào mǎ ？	Can I see your passport please?
24538	我会永远记得你的好意。	我會永遠記得你的好意。	wǒhuì yǒngyuǎn jìde nǐ de hǎoyì 。	I will always remember your kindness.
24539	玛丽刚刚回家。	瑪麗剛剛迴傢。	mǎlì gānggang huíjiā 。	Mary has just come home.
24540	我做了一个洋娃娃给安。	我做瞭一個洋娃娃給安。	wǒ zuò le yīgè yángwáwa gěiān 。	I had a doll to safety.
24541	我头疼得厉害。	我頭疼得厲害。	wǒ tóuténg de lìhai 。	I have a terrible headache.
24542	我听不太懂你的意思。	我聽不太懂你的意思。	wǒ tīng bù tài dǒng nǐ de yìsi 。	I did not really understand what you mean.
24543	我会给你这台相机。	我會給你這颱相機。	wǒhuì gěinǐ zhètái xiàngjī 。	I will give you this camera.
24544	嫉妒让他那样做。	嫉妒讓他那樣做。	jídù ràng tā nàyàng zuò 。	Jealousy let him do that.
24545	“没门儿！”　“有的，有门儿。”	“沒門兒！”　“有的，有門兒。”	“ méiménr ！ ” 　 “ yǒu de ， yǒuménér 。 ”	"No way!" "Yes, there are door child."
24546	我回过头去。	我迴過頭去。	wǒ huíguò tóuqù 。	I go back.
24547	我昨天在东京。	我昨天在東京。	wǒ zuótiān zài dōngjīng 。	I was in Tokyo yesterday.
24548	我会给你做一套新衣服。	我會給你做一套新衣服。	wǒhuì gěinǐ zuòyītào xīn yīfú 。	I'll make you a new suit.
24549	我今天赶时间。	我今天趕時間。	wǒ jīntiān gǎnshíjiān 。	I'm pressed for time today.
24550	我明天会去拜访布朗先生。	我明天會去拜訪布朗先生。	wǒ míngtiān huì qù bàifǎng bùlǎng xiānsheng 。	Tomorrow I will go to visit Mr. Brown.
24551	我要回家。	我要迴傢。	wǒyào huíjiā 。	I want to go home.
24552	我母亲的笔迹很好看。	我母親的筆跡很好看。	wǒ mǔqīn de bǐjì hěn hǎokàn 。	My mother's handwriting very nice.
24553	我和珍握了手。	我和珍握瞭手。	wǒ hé zhēnwò le shǒu 。	Jane and I shook hands.
24554	我已经完成我的作业。	我已經完成我的作業。	wǒ yǐjīng wánchéng wǒ de zuòyè 。	I have finished my homework.
24555	我的牛排要生的。	我的牛排要生的。	wǒ de niúpái yàoshēng de 。	My steak to be born.
24556	我的嗜好是集邮。	我的嗜好是集郵。	wǒ de shìhào shì jíyóu 。	My hobby is collecting stamps.
24557	我上个月很努力工作。	我上個月很努力工作。	wǒ shànggèyuè hěn nǔlì gōngzuò 。	I work very hard last month.
24558	我必须帮忙我母亲。	我必須幫忙我母親。	wǒ bìxū bāngmáng wǒ mǔqīn 。	I have to help my mother.
24559	让我们去海边吧。	讓我們去海邊吧。	ràng wǒmen qù hǎibiān ba 。	Let's go to the beach.
24560	我要多很多。	我要多很多。	wǒyào duō hěnduō 。	I want a lot more.
24561	我今天没课。	我今天沒課。	wǒ jīntiān mòkè 。	I do not have class today.
24562	我很容易地解决了这个问题。	我很容易地解決瞭這個問題。	wǒ hěn róngyì dì jiějué le zhège wèntí 。	I easily solve this problem.
24563	很明显地你错了。	很明顯地你錯瞭。	hěn míngxiǎn dì nǐ cuò le 。	Obviously you were wrong.
24564	今天我没有精神。	今天我沒有精神。	jīntiān wǒ méiyǒu jīngshén 。	I do not have the spirit of today.
24565	雅子通常走路去学校。	雅子通常走路去學校。	yǎzǐ tōngcháng zǒulù qù xuéxiào 。	Masako usually walk to school.
24566	玛丽正在帮忙她的母亲。	瑪麗正在幫忙她的母親。	mǎlì zhèngzài bāngmáng tā de mǔqīn 。	Mary is helping her mother.
24567	迈克为他的狗取名Spike。	邁剋為他的狗取名Spike。	màikè wéi tā de gǒu qǔmíng spike 。	Mike for his dog named Spike.
24568	我祖母独自生活。	我祖母獨自生活。	wǒ zǔmǔ dúzì shēnghuó 。	My grandmother lives alone.
24569	无论她去哪里，她都是惹人喜爱的。	無論她去哪裡，她都是惹人喜愛的。	wúlùn tā qù nǎlǐ ， tā dōu shì rě rén xǐài de 。	Wherever she goes, she is endearing.
24570	去年的进口商品额超过了出口商品额。	去年的進口商品額超過瞭齣口商品額。	qùnián de jìnkǒushāngpǐn é chāoguò le chūkǒushāngpǐn é 。	Last year, imports in excess of the amount of exports.
24571	约翰昨天打破了窗户。	約翰昨天打破瞭窗戶。	yuēhàn zuótiān dǎpò le chuānghù 。	John broke the window yesterday.
24572	我喜欢柚子和橘子。	我喜歡柚子和橘子。	wǒ xǐhuan yòuzi hé júzi 。	I like grapefruit and oranges.
24573	这是糟糕的一天。	這是糟糕的一天。	zhèshì zāogāo de yītiān 。	It was a bad day.
24574	我的祖父非常健康。	我的祖父非常健康。	wǒ de zǔfù fēicháng jiànkāng 。	My grandfather is very healthy.
24575	我父亲喜欢浓咖啡。	我父親喜歡濃咖啡。	wǒ fùqīn xǐhuan nóngkāfēi 。	My father likes strong coffee.
24576	雨从早上一直下到现在。	雨從早上一直下到現在。	yǔ cóngzǎo shàng yīzhí xià dào xiànzài 。	Rain from morning until down to the present.
24577	我得了重感冒。	我得瞭重感冒。	wǒ de le chónggǎnmào 。	I had a bad cold.
24578	让我们开车到湖边。	讓我們開車到湖邊。	ràng wǒmen kāichē dào húbiān 。	Let's drive to the lake.
24579	我想要你的照片。	我想要你的照片。	wǒ xiǎngyào nǐ de zhàopiàn 。	I want your pictures.
24580	我已经浇完花了。	我已經澆完花瞭。	wǒ yǐjīng jiāo wánhuā le 。	I've poured finished flowers.
24581	我帮她洗碗。	我幫她洗碗。	wǒ bāng tā xǐwǎn 。	I helped her wash the dishes.
24582	由你来决定。	由你來決定。	yóu nǐ lái juédìng 。	Up to you.
24583	数学是艾伯特的最喜欢的科目。	數學是艾伯特的最喜歡的科目。	shùxué shì àibótè de zuì xǐhuan de kēmù 。	Mathematics is Albert's favorite subject.
24584	我藏在桌子底下。	我藏在桌子底下。	wǒcáng zài zhuōzi dǐxià 。	I hid under the table.
24585	很快就要三点钟了。	很快就要三點鐘瞭。	hěnkuài jiùyào sāndiǎnzhōng le 。	It will soon be three o'clock.
24586	我马上到那里。	我馬上到那裡。	wǒ mǎshàng dào nàli 。	I'll be right there.
24587	我会立刻到那里。	我會立刻到那裡。	wǒhuì lìkè dào nàli 。	I'll be there immediately.
24588	妈，我可以去游泳吗?	媽，我可以去遊泳嗎?	mā ， wǒ kěyǐ qù yóuyǒng mǎ ?	Mom, can I go swimming?
24589	肯是个足球员。	肯是個足球員。	kěnshì ge zú qiúyuán 。	Ken is a football player.
24590	让他弹你的吉他。	讓他彈你的吉他。	ràng tuòdàn nǐ de jítā 。	You let him play the guitar.
24591	我会给你这个坠饰。	我會給你這個墜飾。	wǒhuì gěinǐ zhège zhuìshì 。	I will give you this pendant.
24592	我希望我会游泳。	我希望我會遊泳。	wǒ xīwàng wǒhuì yóuyǒng 。	I hope I can swim.
24593	肯昨晚读英文。	肯昨晚讀英文。	kěn zuówǎn dú yīngwén 。	Ken last night read English.
24594	肯穿上了他的衣服。	肯穿上瞭他的衣服。	kěnchuān shàng le tā de yīfú 。	Ken put on his clothes.
24595	数学对我来说很难。	數學對我來說很難。	shùxué duì wǒ láishuō hěnnán 。	Mathematics is difficult for me.
24596	我邀请珍吃晚饭。	我邀請珍吃晚飯。	wǒ yāoqǐng zhēn chīwǎnfàn 。	I invited Jane to dinner.
24597	珍填好了一张申请书。	珍填好瞭一張申請書。	zhēn tiánhǎo le yīzhāng shēnqǐngshū 。	Jane filled out an application form.
24598	我非常喜欢网球。	我非常喜歡網球。	wǒ fēicháng xǐhuan wǎngqiú 。	I really like tennis.
24599	我比你年轻得多。	我比你年輕得多。	wǒ bǐ nǐ niánqīng de duō 。	I am much younger than you.
24600	我可以问一些问题吗?	我可以問一些問題嗎?	wǒ kěyǐ wèn yīxiē wèntí mǎ ?	May I ask some questions?
24601	肯把他的脚踏车漆成白色的。	肯把他的腳踏車漆成白色的。	kěn bǎ tā de jiǎotàchē qīchéng báisè de 。	Ken put his bike painted white.
24602	我读完了那本书。	我讀完瞭那本書。	wǒ dúwán le nàběnshū 。	I read that book.
24603	我后悔吃了那些牡蛎。	我後悔吃瞭那些牡蠣。	wǒ hòuhuǐ chī le nàxiē mǔlì 。	I regret eating those oysters.
24604	我父亲开车去上班。	我父親開車去上班。	wǒ fùqīn kāichē qù shàngbān 。	My father drove to work.
24605	麦克棒球打得不好。	麥剋棒球打得不好。	màikè bàngqiú dǎ de bùhǎo 。	Mike baseball playing well.
24606	我有一个愚蠢的问题。	我有一個愚蠢的問題。	wǒ yǒu yīgè yúchǔn de wèntí 。	I have a stupid question.
24607	今天很热，不是吗?	今天很熱，不是嗎?	jīntiān hěnrè ， bùshì mǎ ?	It's hot today, is not it?
24608	不，我没写。	不，我沒寫。	bù ， wǒ mòxiě 。	No, I did not write.
24609	我会借给你我的笔记本。	我會藉給你我的筆記本。	wǒhuì jiègěi nǐ wǒ de bǐjìběn 。	I'll lend you my notebook.
24610	我在压力之下工作表现最好。	我在壓力之下工作錶現最好。	wǒ zài yālì zhīxià gōngzuò biǎoxiàn zuìhǎo 。	I work best under pressure performance.
24611	Kim穿得很迷人。	Kim穿得很迷人。	kim chuān de hěn mírén 。	Kim wearing a very charming.
24612	让我们去野餐。	讓我們去野餐。	ràng wǒmen qù yěcān 。	Let's go on a picnic.
24613	我的右手麻了。	我的右手麻瞭。	wǒ de yòushǒu má le 。	My right hand is numb.
24614	我十分理解你的立场。	我十分理解你的立場。	wǒ shífēn lǐjiě nǐ de lìchǎng 。	I fully understand your position.
24615	我会和你一起去。	我會和你一起去。	wǒhuì hé nǐ yīqǐ qù 。	I'll go with you.
24616	我哥哥喜欢恐怖电影。	我哥哥喜歡恐怖電影。	wǒ gēge xǐhuan kǒngbùdiànyǐng 。	My brother likes horror movies.
24617	她一来这里就听到了。	她一來這裡就聽到瞭。	tā yīlái zhèlǐ jiù tīngdào le 。	She came here to hear.
24618	没什么好担心的。	沒什麼好擔心的。	méishénme hào dānxīn de 。	Nothing to worry about.
24619	我在玩电视游乐器。	我在玩電視遊樂器。	wǒ zài wán diànshì yóulèqì 。	I'm playing video games.
24620	我胃痛，医生。	我胃痛，醫生。	wǒ wèitòng ， yīshēng 。	My stomach pain, doctor.
24621	我最近没看到汤姆。	我最近沒看到湯姆。	wǒ zuìjìn méi kàndào tāngmǔ 。	I have not seen Tom recently.
24622	玛丽到了医院。	瑪麗到瞭醫院。	mǎlì dào le yīyuàn 。	Mary to the hospital.
24623	明天我会打电话给你。	明天我會打電話給你。	míngtiān wǒhuì dǎdiànhuà gěinǐ 。	I'll call you tomorrow.
24624	我要些读的东西。	我要些讀的東西。	wǒ yàoxiē dú de dōngxi 。	I want something to read.
24625	肯下棋打败了我。	肯下棋打敗瞭我。	kěn xiàqí dǎbài le wǒ 。	Ken beat me to play chess.
24626	妈妈快把晚餐准备好了。	媽媽快把晚餐準備好瞭。	māma kuài bǎ wǎncān zhǔnbèi hào le 。	Mother is driving Dinner is ready.
24627	我的电视已经坏了。	我的電視已經壞瞭。	wǒ de diànshì yǐjīng huài le 。	My TV has broken down.
24628	躺在你右边。	躺在你右邊。	tǎng zài nǐ yòubian 。	Lie on your right.
24629	我不需要你的帮助。	我不需要你的幫助。	wǒ bù xūyào nǐ de bāngzhù 。	I do not need your help.
24630	我今天没有功课。	我今天沒有功課。	wǒ jīntiān méiyǒu gōngkè 。	I do not have homework today.
24631	我到过印度。	我到過印度。	wǒ dàoguò yìndù 。	I have been to India.
24632	我很高兴听到这个消息。	我很高興聽到這個消息。	wǒ hěn gāoxìng tīngdào zhège xiāoxi 。	I am glad to hear this news.
24633	玛莎是一位优秀的钢琴家。	瑪莎是一位優秀的鋼琴傢。	mǎshā shì yīwèi yōuxiù de gāngqínjiā 。	Martha is an excellent pianist.
24634	改天再说吧。	改天再說吧。	gǎitiān zàishuō ba 。	Talk about it another day.
24635	再找时间吧。	再找時間吧。	zài zhǎo shíjiān ba 。	Find time to it.
24636	让我看一下你的票。	讓我看一下你的票。	ràng wǒ kàn yīxià nǐ de piào 。	Let me see your ticket.
24637	我会留给你。	我會留給你。	wǒhuì liúgěi nǐ 。	I'll leave you.
24638	我希望约翰来。	我希望約翰來。	wǒ xīwàng yuēhàn lái 。	I want to be John.
24639	我会来你的地方。	我會來你的地方。	wǒ huìlái nǐ de dìfāng 。	I'll come to your place.
24640	他年纪越大变得越顽固。	他年紀越大變得越頑固。	tā niánjì yuèdà biànde yuè wángù 。	The older he became more stubborn.
24641	玛丽告诉约翰这个秘密了。	瑪麗告訴約翰這個秘密瞭。	mǎlì gàosu yuēhàn zhège mìmì le 。	Mary told John the secret.
24642	我不认为他会来的。	我不認為他會來的。	wǒ bù rènwéi tā huìlái de 。	I do not think he will come.
24643	我牙痛得厉害。	我牙痛得厲害。	wǒ yátòng de lìhai 。	I have a terrible toothache.
24644	玛丽急忙赶到医院。	瑪麗急忙趕到醫院。	mǎlì jímáng gǎndào yīyuàn 。	Mary rushed to the hospital.
24645	我一直在找你。	我一直在找你。	wǒ yīzhí zài zhǎo nǐ 。	I've been looking for you.
24646	凯特做了个苹果派。	凱特做瞭個蘋果派。	kǎitè zuò le ge píngguǒpài 。	Kate made apple pie.
24647	Mayuko设计了她自己的衣服。	Mayuko設計瞭她自己的衣服。	mayuko shèjì le tā zìjǐ de yīfú 。	Mayuko designed her own clothes.
24648	杰克对画画感兴趣。	傑剋對畫畫感興趣。	jiékè duì huàhuà gǎnxìngqù 。	Jack interested in painting.
